,Mark,Competitor,Nat,Location,Date,Results Score,Discipline,Athlete ID,Number of Runs,Number of Bike Rides,Profile Visibility
410,3:34.37,Adam FOGG,GBR,"Armory Track&Field Center, New York, NY (USA) (i)",11 Feb 2024,1237,1500m,4814818,7513,114,Public
4195,2:28:14,Leslie SEXTON,CAN,"Houston, TX (USA)",14 Jan 2024,1150,Full,6604642,6704,60,Public
1343,27:48.62,Samuel BARATA,POR,"Parliament Hill Fields Athletics Track, London (GBR)",18 May 2024,1149,10000m,13506056,6260,11,Public
714,3:39.90,Baldvin MAGNUSSON,ISL,"Tooting Bec Athletics Track, London (GBR)",24 Jul 2024,1108,1500m,3672145,5524,267,Public
477,3:36.18,James WEST,GBR,"Market Street Athletics Track, Bury (GBR)",10 Aug 2024,1158,1500m,13065561,5429,51,Public
546,3:37.51,Emil DANIELSSON,SWE,"Sollentunavallen, Sollentuna (SWE)",16 Jun 2024,1140,1500m,14003386,5227,97,Public
806,8:16.94,Emil BLOMBERG,SWE,"Olympiastadion, Stockholm (SWE)",02 Jun 2024,1180,3000m Steeple,25213063,4804,27,Public
1793,1:02:00,Tom ANDERSON,GBR,Valencia (ESP),27 Oct 2024,1107,Half,11747326,4729,26,Public
2932,4:07.33,Annie RODENFELS,USA,"Emerson Field, Concord, MA (USA)",08 Jun 2024,1147,1500m,15124771,4692,44,Public
1395,28:05.37,Nelson MANDELA,KEN,"Universiade Commemorative Stadium, Kobe (JPN)",20 Apr 2024,1124,10000m,6982180,4580,137,Public
533,3:37.26,Dillon MAGGARD,USA,"Lincoln HS, Portland, OR (USA)",09 Jun 2024,1144,1500m,5665278,4547,46,Public
3508,15:29.32,Erin TESCHUK,CAN,"Drake Stadium, Los Angeles, CA (USA)",17 May 2024,1107,5000m,21429001,4494,31,Public
3633,32:11.65,Olivia PRATT,USA,"Parliament Hill Fields Athletics Track, London (GBR)",18 May 2024,1129,10000m,11837770,4444,47,Public
2021,2:08:17,CJ ALBERTSON,USA,"Chicago, IL (USA)",13 Oct 2024,1189,Full,9583401,4384,16,Public
2323,2:11:55,Turner WILEY,USA,"Chicago, IL (USA)",13 Oct 2024,1129,Full,7425584,4339,51,Public
4253,2:29:58,Ellie PASHLEY,AUS,Hamburg (GER),28 Apr 2024,1133,Full,5191761,4330,18,Public
830,8:20.82,Joey BERRIATUA,USA,"Sports Park Mladost, Zagreb (CRO)",08 Sep 2024,1163,3000m Steeple,9588583,4302,73,Public
2160,2:09:56,Nicolas NAVARRO,FRA,"Stade de France, Paris (FRA)",10 Aug 2024,1161,Full,2966441,4285,759,Public
1613,1:01:02,Rory LINKLETTER,CAN,"Houston, TX (USA)",14 Jan 2024,1145,Half,9351341,4271,48,Public
1471,28:19.67,Jake RITTER,USA,"Mt. Hood Community College, Gresham, OR (USA)",08 Jun 2024,1102,10000m,23718316,4258,38,Public
1691,1:01:33,Johannes MOTSCHMANN,GER,Hamburg (GER),15 Sep 2024,1125,Half,21148281,4254,68,Public
1632,1:01:11,Ignacio ERARIO,ARG,Buenos Aires (ARG),25 Aug 2024,1139,Half,47231766,4240,26,Public
2322,2:11:54,Marcelo LAGUERA,MEX,"Houston, TX (USA)",14 Jan 2024,1129,Full,3449926,4233,63,Public
323,1:47.38,Ben NAGEL,USA,"Dean A. Hayes Track and Soccer Stadium, Murfreesboro, TN (USA)",01 Jun 2024,1102,800m,32496631,4162,508,Public
1784,1:01:58,Reed FISCHER,USA,"Chicago, IL (USA)",09 Jun 2024,1108,Half,22433281,4122,31,Public
2757,2:03.08,Svetlana APLACHKINA,RUS,"Olympic Stadium, Cheboksary (RUS)",07 Jul 2024,1108,800m,29862838,4119,29,Public
490,3:36.41,Djilali BEDRANI,FRA,"Stade Raymond Troussier, Decines (FRA)",04 May 2024,1155,1500m,34492691,4089,31,Public
1729,1:01:45,Fearghal CURTIN,IRL,"Houston, TX (USA)",14 Jan 2024,1117,Half,26028112,4040,34,Public
179,1:46.21,Benjamin ALLEN,USA,"Dean A. Hayes Track and Soccer Stadium, Murfreesboro, TN (USA)",01 Jun 2024,1137,800m,43503052,4000,30,Public
455,3:35.68,Kasey KNEVELBAARD,USA,"Stedelijke Atletiekpiste, Ninove (BEL)",20 Jul 2024,1165,1500m,18958757,3987,482,Public
2351,2:12:17,Colin BENNIE,USA,"Orlando, FL (USA)",03 Feb 2024,1123,Full,32464862,3981,2,Public
2400,2:12:43,Yago ROJO,ESP,"Stade de France, Paris (FRA)",10 Aug 2024,1116,Full,19813496,3977,56,Public
2220,2:10:43,Levente SZEMEREI,HUN,Warszawa (POL),29 Sep 2024,1148,Full,26009876,3934,35,Public
584,3:37.93,James MCMURRAY,GBR,"Tooting Bec Athletics Track, London (GBR)",24 Jul 2024,1134,1500m,19531551,3929,138,Public
590,3:38.03,Jackson SHARP,AUS,"AtletiekArena Gaston Roelants Kessel-Lo / Hal 5, Leuven (BEL)",27 Jul 2024,1133,1500m,19488174,3904,43,Public
3942,1:11:21,Natasha WODAK,CAN,Gold Coast (AUS),06 Jul 2024,1102,Half,7814602,3899,34,Public
2931,4:07.33,Alex TEUBEL,USA,"Drake Stadium, Los Angeles, CA (USA)",17 May 2024,1147,1500m,27649138,3833,229,Public
520,3:37.01,Jude THOMAS,AUS,"Friidrettsstadion, Jessheim (NOR)",24 May 2024,1147,1500m,26514282,3827,8,Public
589,3:38.02,Tyler BILYARD,GBR,"Tooting Bec Athletics Track, London (GBR)",24 Jul 2024,1133,1500m,39319235,3727,205,Public
1224,13:29.78,Florian LE PALLEC,FRA,"Cougar Athletic Stadium, Azusa, CA (USA)",12 Apr 2024,1103,5000m,9389758,3720,68,Public
506,3:36.69,Duncan HAMILTON,USA,"Billy J. Murphy Track and Field Complex, Memphis, TN (USA)",12 Jul 2024,1151,1500m,2688671,3712,92,Public
1670,1:01:27,Brett ROBINSON,AUS,Marugame (JPN),04 Feb 2024,1129,Half,6193172,3641,126,Public
24,1:44.04,James PRESTON,NZL,"TSV Stadion, Pfungstadt (GER)",25 May 2024,1203,800m,2988843,3592,109,Public
321,1:47.33,Angus HARRINGTON,GBR,"Manchester Regional Arena, Manchester (GBR)",29 Jun 2024,1103,800m,12553443,3569,124,Public
745,3:40.22,James HANSEN,AUS,"AIS Athletics Track, Canberra (AUS)",02 Mar 2024,1104,1500m,2911356,3542,1,Public
19,1:43.79,Azeddine HABZ,FRA,"Stade Charléty, Paris (FRA)",07 Jul 2024,1211,800m,19780474,3508,32,Public
2444,2:13:13,Mykola NYZHNYK,UKR,Warszawa (POL),29 Sep 2024,1107,Full,26188193,3473,3,Public
480,3:36.24,Giovanni FILIPPI,ITA,"Stade Delort, Marseille (FRA)",22 May 2024,1157,1500m,18819249,3473,50,Public
648,3:38.99,Joseph TUFFIN,GBR,"Woodside Stadium, Watford (GBR)",21 Aug 2024,1120,1500m,19033722,3464,14,Public
145,1:45.89,Eric HOLT,USA,"Dean A. Hayes Track and Soccer Stadium, Murfreesboro, TN (USA)",01 Jun 2024,1146,800m,34063383,3461,0,Public
2388,2:12:34,JP FLAVIN,USA,"Chicago, IL (USA)",13 Oct 2024,1118,Full,4928335,3450,3,Public
2072,2:08:58,Ben PREISNER,CAN,Oita (JPN),04 Feb 2024,1177,Full,22274135,3429,10,Public
543,3:37.44,Etienne DAGUINOS,FRA,"Stade Jean Adret, Sotteville-lès-Rouen (FRA)",04 Jul 2024,1141,1500m,21935508,3410,218,Public
4300,2:31:17,Jane BAREIKIS,USA,"Two Harbors to Duluth,, Duluth, MN (USA)",22 Jun 2024,1120,Full,21479529,3394,13,Public
514,3:36.84,Charlie O'DONOVAN,IRL,"Tooting Bec Athletics Track, London (GBR)",24 Jul 2024,1149,1500m,45789872,3370,5,Public
904,8:30.19,Liam CASHIN,AUS,"Drake Stadium, Los Angeles, CA (USA)",17 May 2024,1121,3000m Steeple,10206606,3367,36,Public
1585,1:00:49,Diego ESTRADA,USA,"Houston, TX (USA)",14 Jan 2024,1154,Half,27902031,3343,18,Public
482,3:36.25,Parker WOLFE,USA,"Morris Williams T&F Stadium, Durham, NC (USA)",12 Apr 2024,1157,1500m,48545297,3327,4,Public
1245,13:30.68,Ryan FORD,USA,"Cougar Athletic Stadium, Azusa, CA (USA)",12 Apr 2024,1100,5000m,30804228,3254,261,Public
562,3:37.73,Florian BREMM,GER,"Carl-Kaufmann-Stadion, Karlsruhe (GER)",11 May 2024,1137,1500m,21000995,3235,273,Public
564,3:37.73,José Carlos PINTO,POR,"AtletiekArena Gaston Roelants Kessel-Lo / Hal 5, Leuven (BEL)",27 Jul 2024,1137,1500m,69562064,3214,26,Public
1770,1:01:55,Jorge GONZALEZ RIVERA,ESP,"Stadio Olimpico, Roma (ITA)",09 Jun 2024,1110,Half,26355493,3188,115,Public
2056,2:08:44,Clayton YOUNG,USA,"Stade de France, Paris (FRA)",10 Aug 2024,1181,Full,23295862,3183,28,Public
277,1:47.01,Aurele VANDEPUTTE,BEL,"Morton Stadium, Santry, Dublin (IRL)",12 Jul 2024,1113,800m,17967435,3161,29,Public
1240,13:30.37,Cole SPROUT,USA,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",26 Jan 2024,1149,5000m,6296853,3161,98,Public
697,3:39.71,Scott BEATTIE,GBR,"Tooting Bec Athletics Track, London (GBR)",24 Jul 2024,1110,1500m,18931477,3152,5,Public
246,1:46.84,Matthew MCKENNA,GBR,"Woodside Stadium, Watford (GBR)",21 Aug 2024,1118,800m,16368629,3148,0,Public
1346,27:49.30,Peter LYNCH,IRL,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",16 Mar 2024,1148,10000m,25760238,3094,152,Public
670,3:39.32,István SZÖGI,HUN,"Bregyó Athletic Center, Székesfehérvár (HUN)",14 Jun 2024,1116,1500m,57107380,3090,4,Public
3867,1:10:21,Meritxell SOLER,ESP,Santa Pola (ESP),21 Jan 2024,1122,Half,46285568,3069,31,Public
3040,4:11.02,Carlee HANSEN,USA,"Drake Stadium, Los Angeles, CA (USA)",17 May 2024,1119,1500m,25386511,3044,10,Public
2397,2:12:42,Remyo TIELSEMA,NED,Berlin (GER),29 Sep 2024,1116,Full,7075179,3042,75,Public
1800,1:02:01,Richard RINGER,GER,Valencia (ESP),27 Oct 2024,1107,Half,13557908,3026,215,Public
422,3:34.66,Noah BALTUS,NED,"Bungertstadion, Rehlingen (GER)",19 May 2024,1179,1500m,33082169,3019,383,Public
681,3:39.46,Eric AVILA,USA,"Lincoln HS, Portland, OR (USA)",09 Jun 2024,1114,1500m,7059429,3004,66,Public
631,3:38.66,Luc LE BARON,FRA,"Sportcentrum Wembley, Kortrijk (BEL)",13 Jul 2024,1125,1500m,25504823,3000,78,Public
8,1:42.27,Ben PATTISON,GBR,"Stade Louis II, Monaco (MON)",12 Jul 2024,1258,800m,32795912,2999,94,Public
575,3:37.82,Tanner MAIER,USA,"Lincoln HS, Portland, OR (USA)",09 Jun 2024,1136,1500m,28193745,2996,112,Public
2910,4:06.33,Rose DAVIES,AUS,"Stadio G. Teghil, Lignano Sabbiadoro (ITA)",14 Jul 2024,1155,1500m,33721882,2966,2,Public
747,3:40.23,Mason FERLIC,USA,"Icahn Stadium, New York, NY (USA)",09 Jun 2024,1103,1500m,12615695,2942,46,Public
3692,32:41.48,Mica RIVERA,USA,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",16 Mar 2024,1103,10000m,7860120,2942,10,Public
1424,28:12.14,Chandler GIBBENS,USA,"Cobb Track and Angell Field, Palo Alto, CA (USA)",29 Mar 2024,1113,10000m,35680056,2933,86,Public
445,3:35.40,Sam GILMAN,USA,"Billy J. Murphy Track and Field Complex, Memphis, TN (USA)",12 Jul 2024,1169,1500m,16448458,2928,62,Public
736,3:40.15,Christoffer Frost JOHANSEN,DEN,"Sportcentrum Wembley, Kortrijk (BEL)",13 Jul 2024,1104,1500m,40873235,2914,53,Public
4233,2:29:17,Savannah BERRY,USA,"Orlando, FL (USA)",03 Feb 2024,1140,Full,23078070,2875,269,Public
491,3:36.43,Olin HACKER,USA,"Sportcentrum Wembley, Kortrijk (BEL)",13 Jul 2024,1155,1500m,26841392,2864,29,Public
658,3:39.13,Abdurrahman GEDIKLIOĞLU,TUR,"Altamira estadioa, Ordizia (ESP)",22 Jun 2024,1118,1500m,29394594,2856,0,Public
755,3:40.34,Thomas BRIDGER,GBR,"Woodside Stadium, Watford (GBR)",08 Jun 2024,1102,1500m,45537525,2832,106,Public
1370,27:58.80,Noah SCHUTTE,NED,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",16 Mar 2024,1134,10000m,1019940,2816,943,Public
403,3:33.98,Romain MORNET,FRA,"Stadion Allmend, Luzern (SUI)",16 Jul 2024,1189,1500m,44368138,2815,139,Public
2747,2:02.92,Tanja SPILL,GER,"Carl-Kaufmann-Stadion, Karlsruhe (GER)",11 May 2024,1111,800m,34058082,2795,279,Public
3829,1:09:48,Juliette THOMAS,BEL,"Atletiekstadium Gentbrugge, Gentbrugge (BEL)",10 Mar 2024,1134,Half,38758598,2772,217,Public
3577,31:05.31,Keira D'AMATO,USA,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",16 Mar 2024,1188,10000m,12019441,2772,11,Public
139,1:45.83,Sean DOLAN,USA,"Villanova University, Villanova, PA (USA)",11 May 2024,1148,800m,40390930,2763,100,Public
893,8:29.42,Alexander KORCZYNSKI,USA,"Hayward Field, Eugene, OR (USA)",07 Jun 2024,1125,3000m Steeple,46514749,2762,53,Public
1374,28:00.90,Conner MANTZ,USA,"Hayward Field, Eugene, OR (USA)",21 Jun 2024,1130,10000m,33993248,2752,41,Public
870,8:25.58,Ole HESSELBJERG,DEN,"LAZ Wien, Wien (AUT)",22 Jun 2024,1142,3000m Steeple,18305409,2751,443,Public
258,1:46.91,Shane STREICH,USA,"Emerson Field, Concord, MA (USA)",08 Jun 2024,1116,800m,61783860,2750,3,Public
2944,4:07.80,Regan YEE,CAN,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",09 Feb 2024,1165,1500m,11328161,2749,53,Public
678,3:39.41,Anthony CAMERIERI,USA,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",16 Mar 2024,1114,1500m,37392546,2735,589,Public
885,8:28.00,Aaron AHL,CAN,"Dean A. Hayes Track and Soccer Stadium, Murfreesboro, TN (USA)",31 May 2024,1131,3000m Steeple,26712504,2731,25,Public
1408,28:08.85,Zach PANNING,USA,"Parliament Hill Fields Athletics Track, London (GBR)",18 May 2024,1118,10000m,26837949,2692,25,Public
16,1:43.73,Brandon MILLER,USA,"Hayward Field, Eugene, OR (USA)",28 Jun 2024,1212,800m,9559332,2677,106,Public
156,1:45.97,Samuel PIHLSTRÖM,SWE,"AtletiekArena Gaston Roelants Kessel-Lo / Hal 5, Leuven (BEL)",27 Jul 2024,1144,800m,16817744,2667,165,Public
1708,1:01:41,Shun SADAKATA,JPN,Osaka (JPN),28 Jan 2024,1119,Half,92973610,2660,2,Public
623,3:38.57,Jack ROWE,GBR,"Stadion Śląski, Chorzów (POL)",18 May 2024,1126,1500m,2827104,2628,7,Public
3905,1:10:55,Breanna SIERACKI,USA,"Houston, TX (USA)",14 Jan 2024,1111,Half,34130726,2576,110,Public
293,1:47.13,Adam SPENCER,AUS,"Tooting Bec Athletics Track, London (GBR)",24 Jul 2024,1109,800m,46643128,2575,1,Public
4215,2:28:48,Anais QUEMENER,FRA,Sevilla (ESP),18 Feb 2024,1144,Full,25645358,2560,330,Public
340,1:47.44,Ryan ELSTON,GBR,"Birmingham University Athletics Track, Birmingham (GBR)",15 May 2024,1100,800m,24411013,2553,50,Public
111,1:45.58,Tiarnan CRORKEN,GBR,"Boudewijnstadion, Bruxelles (BEL)",25 May 2024,1156,800m,19479777,2530,4,Public
511,3:36.81,Adam MAIJO,ESP,"Estadi Olímpic Camilo Cano, La Nucia (ESP)",30 Jun 2024,1150,1500m,72131428,2518,54,Public
463,3:35.86,Arthur GERVAIS,FRA,"Stade de Stehelin, Bordeaux (FRA)",19 Jun 2024,1163,1500m,14187429,2516,93,Public
1844,1:02:09,Shuhei YAMAMOTO,JPN,"Ishin Me-Life Stadium, Yamaguchi (JPN)",11 Feb 2024,1101,Half,42631475,2516,437,Public
1959,2:07:33,Sebastian HENDEL,GER,Berlin (GER),29 Sep 2024,1201,Full,42139655,2512,174,Public
1825,1:02:06,Benjamin CHOQUERT,FRA,Lille (FRA),17 Mar 2024,1103,Half,1837113,2512,1150,Public
2502,1:57.53,Sage HURTA-KLECKER,USA,"Sports Park Mladost, Zagreb (CRO)",08 Sep 2024,1207,800m,59215429,2505,56,Public
4362,2:33:10,Marcella HERZOG,NED,Rotterdam (NED),14 Apr 2024,1102,Full,8820965,2496,356,Public
539,3:37.35,Matthew BEAUDET,CAN,"Stedelijke Atletiekpiste, Ninove (BEL)",20 Jul 2024,1142,1500m,24359631,2482,106,Public
4296,2:31:08,Malindi ELMORE,CAN,"Stade de France, Paris (FRA)",11 Aug 2024,1121,Full,1861424,2480,142,Public
1447,28:16.49,Austin VANCIL,USA,"Cobb Track and Angell Field, Palo Alto, CA (USA)",29 Mar 2024,1107,10000m,6906691,2477,123,Public
529,3:37.20,Job IJTSMA,NED,"FBK Stadium, Hengelo (NED)",30 Jun 2024,1144,1500m,10175779,2473,76,Public
4288,2:30:54,Kristina HENDEL,GER,"Houston, TX (USA)",14 Jan 2024,1124,Full,59060047,2472,173,Public
1142,13:23.34,Tai DINGER,USA,"Lincoln HS, Portland, OR (USA)",09 Jun 2024,1126,5000m,17175025,2450,33,Public
2686,2:02.19,Sydney STEELY,USA,"Percy Beard Track, Gainesville, FL (USA)",11 May 2024,1123,800m,27064583,2447,33,Public
819,8:19.11,Isaac UPDIKE,USA,"Jack Kemp Stadium, Los Angeles, CA (USA)",20 Jul 2024,1171,3000m Steeple,18803555,2408,56,Public
752,3:40.27,James DONAHUE,USA,"Paul Derr TF Facility, Raleigh, NC (USA)",28 Mar 2024,1103,1500m,42577446,2393,125,Public
1107,13:19.66,Will BARNICOAT,GBR,"Parc des Sports, Maisons-Laffitte (FRA)",06 Jul 2024,1139,5000m,24725900,2368,14,Public
588,3:38.02,Jonathan GRAHN,SWE,"Olympiastadion, Stockholm (SWE)",02 Jun 2024,1133,1500m,69143721,2357,86,Public
2362,2:12:23,Keisuke YOKOTA,JPN,Osaka (JPN),25 Feb 2024,1121,Full,77830180,2342,3,Public
1201,13:28.44,Marco LANGON,USA,"Cougar Athletic Stadium, Azusa, CA (USA)",12 Apr 2024,1108,5000m,51901865,2338,11,Public
1207,13:28.81,Toby GILLEN,AUS,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",10 Feb 2024,1155,5000m,7774046,2332,54,Public
486,3:36.35,Casey COMBER,USA,"Edwin Moses Track, Atlanta, GA (USA)",31 May 2024,1156,1500m,46880353,2332,11,Public
591,3:38.12,Callum ELSON,GBR,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",09 Feb 2024,1183,1500m,52417936,2328,35,Public
770,3:40.52,Riley FLEMINGTON,CAN,"Campbell Track, Hamilton (CAN)",13 Jun 2024,1100,1500m,54943881,2327,157,Public
3888,1:10:39,Anne LUIJTEN,NED,Den Haag (NED),10 Mar 2024,1116,Half,29901048,2313,209,Public
3280,9:56.74,Silvia OGGIONI,ITA,"Boudewijnstadion, Bruxelles (BEL)",26 May 2024,1103,3000m Steeple,36042703,2300,135,Public
290,1:47.12,Jack ANSTEY,AUS,"Ocean Breeze Athl. Complex, New York, NY (USA) (i)",23 Feb 2024,1166,800m,30262081,2294,1,Public
3087,4:12.56,Rebecca MEHRA,USA,"Drake Stadium, Los Angeles, CA (USA)",17 May 2024,1107,1500m,26047857,2286,121,Public
2434,2:13:05,Duncan PERRILLAT,FRA,Sevilla (ESP),18 Feb 2024,1110,Full,66783639,2285,139,Public
1172,13:25.62,Sam MCENTEE,AUS,"Jack Kemp Stadium, Los Angeles, CA (USA)",11 May 2024,1117,5000m,1617780,2274,32,Public
217,1:46.63,Thomas KEEN,GBR,"Woodside Stadium, Watford (GBR)",21 Aug 2024,1124,800m,266183,2271,435,Public
737,3:40.17,Aidan RYAN,USA,"Kentner Stadium Wake Forest University, Winston Salem, NC (USA)",19 Apr 2024,1104,1500m,33433081,2258,48,Public
3485,15:25.83,Gracelyn LARKIN,CAN,"Swangard Stadium, Burnaby (CAN)",15 Jun 2024,1113,5000m,78680893,2253,9,Public
4138,2:26:42,Zhanna MAMAZHANOVA,KAZ,Rotterdam (NED),14 Apr 2024,1165,Full,20307324,2221,27,Public
731,3:40.09,Alexis MIELLET,FRA,"Stade Jacques Forestier, Aix-les-Bains (FRA)",12 May 2024,1105,1500m,10816005,2210,57,Public
2262,2:11:09,Josh IZEWSKI,USA,"Orlando, FL (USA)",03 Feb 2024,1141,Full,10799453,2186,119,Public
2403,2:12:45,Lucas NIEUWEBOER,NED,Rotterdam (NED),14 Apr 2024,1115,Full,17931180,2176,130,Public
443,3:35.35,Davis BOVE,USA,"Jack Kemp Stadium, Los Angeles, CA (USA)",20 Jul 2024,1170,1500m,10318023,2175,901,Public
2649,2:01.62,Berenice CLEYET-MERLE,FRA,"Stade Raymond Troussier, Decines (FRA)",04 May 2024,1133,800m,47005372,2166,141,Public
399,3:33.82,Waleed SULIMAN,USA,"Billy J. Murphy Track and Field Complex, Memphis, TN (USA)",12 Jul 2024,1191,1500m,40298930,2164,54,Public
2956,4:08.15,Lauren RYAN,AUS,"Drake Stadium, Los Angeles, CA (USA)",17 May 2024,1141,1500m,12805279,2159,43,Public
880,8:27.46,CJ SINGLETON,USA,"Hayward Field, Eugene, OR (USA)",07 Jun 2024,1133,3000m Steeple,49947604,2159,5,Public
617,3:38.49,Camden GILMORE,USA,"Lincoln HS, Portland, OR (USA)",09 Jun 2024,1127,1500m,39909333,2153,28,Public
2972,4:08.86,Allie BUCHALSKI,USA,"Lincoln HS, Portland, OR (USA)",09 Jun 2024,1135,1500m,40799987,2153,157,Public
3200,9:38.94,Ruken TEK,TUR,"LAZ Wien, Wien (AUT)",22 Jun 2024,1146,3000m Steeple,109555080,2150,10,Public
831,8:20.83,Mark PEARCE,GBR,"Boudewijnstadion, Bruxelles (BEL)",26 May 2024,1163,3000m Steeple,2461878,2133,114,Public
3699,32:44.62,Erin STRZELECKI,USA,"Paul Derr TF Facility, Raleigh, NC (USA)",29 Mar 2024,1100,10000m,74338147,2113,8,Public
722,3:39.96,Sean DONOGHUE,IRL,"Morton Stadium, Santry, Dublin (IRL)",12 Jul 2024,1107,1500m,28707348,2103,3,Public
3889,1:10:39,Roxane CLEPPE,BEL,Breda (NED),06 Oct 2024,1116,Half,43853389,2101,95,Public
2575,2:00.28,Sophie O'SULLIVAN,IRL,"Stadio G. Teghil, Lignano Sabbiadoro (ITA)",14 Jul 2024,1157,800m,10444014,2086,87,Public
158,1:46.00,Luciano FIORE,USA,"George Mason Stadium, Fairfax, VA (USA)",12 Aug 2024,1143,800m,52774592,2076,20,Public
3463,15:21.55,Katie CAMARENA,USA,"Dempsey Indoor, Seattle, WA (USA) (i)",23 Feb 2024,1122,5000m,53868866,2070,24,Public
4349,2:32:40,Heather SEAWARD,GBR,Sevilla (ESP),18 Feb 2024,1106,Full,34182540,2055,69,Public
637,3:38.74,Alex MELLOY,GBR,"Tooting Bec Athletics Track, London (GBR)",24 Jul 2024,1123,1500m,9996058,2024,61,Public
614,3:38.46,Nick DAHL,USA,"Emerson Field, Concord, MA (USA)",08 Jun 2024,1127,1500m,50043425,2023,51,Public
3369,15:02.56,Sarah MADELEINE,FRA,"Stadio Olimpico, Roma (ITA)",07 Jun 2024,1158,5000m,48797626,2022,78,Public
757,3:40.35,Harry WAKEFIELD,GBR,"Woodside Stadium, Watford (GBR)",21 Aug 2024,1102,1500m,24985070,2022,923,Public
603,3:38.33,Kevin ROBERTSON,CAN,"AtletiekArena Gaston Roelants Kessel-Lo / Hal 5, Leuven (BEL)",27 Jul 2024,1129,1500m,56592626,2020,111,Public
4295,2:31:05,Sarah KLEIN,AUS,"Cricket Ground, Melbourne (AUS)",13 Oct 2024,1122,Full,55255852,2018,24,Public
1503,59:37:00,Hillary KIPKOECH,KEN,Barcelona (ESP),11 Feb 2024,1202,Half,89621357,2012,1,Public
343,1:47.46,Gary MARTIN,USA,"UVA Lanningan Field, Charlottesville, VA (USA)",19 Apr 2024,1100,800m,52075256,2011,3,Public
2105,2:09:20,Edwin KIBICHIY,KEN,Amsterdam (NED),20 Oct 2024,1171,Full,33598506,2008,2,Public
2750,2:02.97,Agathe DELAHOUTRE,FRA,"Stedelijke Atletiekpiste, Ninove (BEL)",20 Jul 2024,1110,800m,48454776,2005,2,Public
881,8:27.55,Brett GARDNER,USA,"Mt. Hood Community College, Gresham, OR (USA)",08 Jun 2024,1133,3000m Steeple,43139783,1986,47,Public
3075,4:12.22,Sarah CALVERT,GBR,"Woodside Stadium, Watford (GBR)",08 Jun 2024,1109,1500m,35983960,1984,394,Public
611,3:38.40,Romain LEGENDRE,FRA,"Stade de Stehelin, Bordeaux (FRA)",19 Jun 2024,1128,1500m,39092505,1983,256,Public
817,8:18.91,Baptiste FOURMONT,FRA,"Stade Charléty, Paris (FRA)",07 Jul 2024,1171,3000m Steeple,15195661,1981,513,Public
2971,4:08.86,Sadie ENGELHARDT,USA,"Lincoln HS, Portland, OR (USA)",09 Jun 2024,1135,1500m,47153030,1971,1,Public
3792,1:09:04,Jessica STENSON,AUS,"Cricket Ground, Melbourne (AUS)",13 Oct 2024,1149,Half,19582010,1957,20,Public
289,1:47.11,Luca THOMPSON,NOR,"Bislett Stadion, Oslo (NOR)",18 Jun 2024,1110,800m,35428770,1944,59,Public
711,3:39.87,Evert SILVA,USA,"John McDonnell Field, Fayetteville, AR (USA)",03 May 2024,1108,1500m,14027729,1944,3,Public
914,8:31.40,Jordan MACINTOSH,CAN,"Jack Kemp Stadium, Los Angeles, CA (USA)",11 May 2024,1116,3000m Steeple,44278789,1938,9,Public
2928,4:07.16,Hannah NUTTALL,GBR,"Market Street Athletics Track, Bury (GBR)",10 Aug 2024,1149,1500m,15610170,1930,101,Public
580,3:37.87,Foster MALLECK,CAN,"Emerson Field, Concord, MA (USA)",08 Jun 2024,1135,1500m,48312027,1930,26,Public
333,1:47.41,Zalen NELSON,TTO,"Emerson Field, Concord, MA (USA)",08 Jun 2024,1101,800m,60178349,1910,8,Public
4058,2:24:12,Méline ROLLIN,FRA,Sevilla (ESP),18 Feb 2024,1190,Full,46478486,1900,213,Public
220,1:46.70,Sigurd TVEIT,NOR,"Bislett Stadion, Oslo (NOR)",30 May 2024,1122,800m,21295355,1898,5,Public
4263,2:30:16,Molly GRABILL,USA,"Orlando, FL (USA)",03 Feb 2024,1130,Full,83232940,1895,0,Public
294,1:47.14,Mark MILNER,IRL,"AtletiekArena Gaston Roelants Kessel-Lo / Hal 5, Leuven (BEL)",27 Jul 2024,1109,800m,16536534,1893,13,Public
622,3:38.54,Kristian Uldbjerg HANSEN,DEN,"L'Anneau-Halle d'athlétisme de Metz, Metz (FRA) (i)",03 Feb 2024,1177,1500m,83372861,1887,56,Public
886,8:28.07,Daniel MICHALSKI,USA,"Drake Stadium, Los Angeles, CA (USA)",17 May 2024,1131,3000m Steeple,54593767,1884,50,Public
465,3:35.88,Lucas BONS,USA,"Lincoln HS, Portland, OR (USA)",09 Jun 2024,1162,1500m,26662661,1879,104,Public
2828,3:57.75,Marta PÉREZ,ESP,"Stade de France, Paris (FRA)",08 Aug 2024,1224,1500m,97757896,1878,56,Public
2473,2:13:34,Ivan SIURIS,MDA,Sevilla (ESP),18 Feb 2024,1102,Full,89025421,1876,6,Public
